Date,Open,High,Low,Close,Adj Close,Volume
2020-02-26,51.310001,53.139999,51.240002,52.049999,48.801811,16413100
2020-02-27,50.880001,53.459999,50.759998,50.779999,47.611073,16161100
2020-02-28,49.240002,49.889999,47.900002,49.459999,46.373447,24426000
2020-03-02,49.730000,50.900002,48.669998,50.900002,47.723579,17328500
2020-03-03,50.619999,51.840000,48.250000,48.849998,45.801514,21830500
2020-03-04,49.849998,50.590000,48.830002,50.540001,47.386047,14813700
2020-03-05,49.230000,49.680000,47.750000,48.000000,45.004559,15843000
2020-03-06,46.570000,48.299999,46.459999,47.369999,44.413879,24581400
2020-03-09,44.950001,47.570000,44.660000,46.009998,43.138741,25949300
2020-03-10,47.450001,48.910000,46.160000,48.580002,45.548363,27067700
2020-03-11,46.810001,47.480000,44.270000,44.720001,41.929253,24139200
2020-03-12,41.119999,43.400002,39.709999,39.799999,37.316273,24123800
2020-03-13,44.450001,47.990002,43.419998,47.930000,44.938923,28339400
2020-03-16,42.509998,47.570000,41.259998,42.720001,40.054062,27493700
2020-03-17,43.619999,47.709999,41.660000,46.860001,43.935696,25588900
2020-03-18,43.669998,47.799999,42.560001,47.270000,44.320114,29557000
2020-03-19,46.470001,47.970001,44.869999,45.070000,42.257408,20159100
2020-03-20,45.020000,46.700001,44.509998,45.650002,42.801216,26340800
2020-03-23,45.000000,46.490002,43.889999,44.189999,41.432320,23063700
2020-03-24,45.330002,48.009998,45.299999,47.840000,44.854546,19323700
2020-03-25,47.099998,48.740002,45.480000,45.939999,43.073105,25625800
2020-03-26,46.380001,50.740002,46.189999,50.480000,47.329784,22417900
2020-03-27,49.090000,51.599998,48.560001,49.830002,46.720360,20025300
2020-03-30,50.400002,51.590000,49.590000,50.360001,47.217285,20611900
2020-03-31,51.119999,51.180000,48.000000,48.330002,45.313957,15802000
2020-04-01,46.549999,48.990002,46.040001,48.709999,45.670254,17918200
2020-04-02,48.180000,49.889999,48.099998,49.799999,46.692226,16434400
2020-04-03,49.299999,50.049999,48.950001,49.400002,46.317188,13362500
2020-04-06,50.400002,51.880001,50.349998,51.490002,48.276772,13845800
2020-04-07,52.150002,52.330002,50.709999,50.759998,47.592319,14063000
2020-04-08,50.980000,52.680000,50.880001,52.130001,49.109028,15710700
2020-04-09,52.240002,53.619999,52.029999,53.180000,50.098171,15521200
2020-04-13,52.700001,53.139999,52.400002,52.970001,49.900341,12694800
